         7221921 function calls (6871246 primitive calls) in 34.186 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:404(_set_content_length)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/web/controllers/main.py:379(fix_view_modes)
      4/1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzinfo.py:166(__init__)
       38    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/res/res_users.py:698(is_selection_groups)
       25    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/misc.py:1127(__init__)
       71    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:937(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tempfile.py:48(_set_cloexec)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/config.py:694(session_dir)
        3    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:822(__init__)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/api.py:269(<lambda>)
       18    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:271(choice)
       44    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:250(put)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:1251(quote)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:885(get_data)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/handlers.py:457(identify)
        6    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:1796(__init__)
       24    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:83(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:113(RLock)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/lru.py:22(__init__)
        8    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzinfo.py:16(memorized_timedelta)
       52    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:861(_get_status_code)
       48    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:1250(load_mark)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:1266(__init__)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:503(close)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:137(_str2time)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/redis-2.10.5-py2.7.egg/redis/connection.py:901(make_connection)
       24    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:60(_warn_if_string)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:127(dirname)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/_compat.py:28(<lambda>)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/contrib/sessions.py:133(should_save)
       31    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:607(__init__)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:231(url_charset)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/contextlib.py:149(__init__)
       10    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/models.py:1553(clean)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:926(calculate_content_length)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_http.py:75(_auth_method_public)
       22    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/xopgi.base/xopgi/xopgi_directory/res_partner.py:101(<genexpr>)
       30    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:1383(close)
       20    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:98(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1112(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:131(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/calendar/calendar.py:1407(_needaction_domain_get)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:598(eff_request_host)
       25    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/crm/crm.py:79(tracking_fields)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:725(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/redis-2.10.5-py2.7.egg/redis/connection.py:391(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzinfo.py:179(fromutc)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:24(_hasattr)
       25    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:294(session)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/__init__.py:499(int_to_bytes)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:957(make_sequence)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_qweb.py:1300(compile_sass)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/idna.py:279(getregentry)
        3    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:382(debug)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:582(request_host)
       14    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/osv/fields.py:1452(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/contrib/sessions.py:74(_urandom)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:966(set_ok_path)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urlparse.py:160(_splitnetloc)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/redis-2.10.5-py2.7.egg/redis/connection.py:300(on_connect)
        4    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzfile.py:22(_std_string)
       25    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:1291(is_qweb)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/handlers.py:1013(_norm_salt)
        6    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/requests-2.6.0-py2.7.egg/requests/packages/__init__.py:38(find_module)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:1255(accept_languages)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/hashlib.py:113(__hash_new)
       10    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_ui_view.py:390(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/modules/module.py:68(find_module)
       30    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:73(_assert_not_shallow)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:848(__init__)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/exceptions.py:53(__init__)
        9    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_qweb.py:154(add_template)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:609(request_path)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:72(_timegm)
       30    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:896(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:171(inject_wsgi)
       20    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/http.py:815(is_entity_header)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/idna.py:105(ToUnicode)
        8    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/mail/mail_message.py:96(_search_to_read)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:85(is_spdy)
       12    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/osv/expression.py:725(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/handlers.py:410(_norm_checksum)
        9    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/misc.py:1226(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/contrib/sessions.py:215(__init__)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wsgi.py:700(wrap_file)
        8    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/osv/fields.py:594(<lambda>)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:873(_get_status)
        9    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:59(isabs)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:1072(_fix_lang)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:1073(__len__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/__init__.py:65(ascii)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:173(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:418(getter)
        4    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/utils.py:209(get_content_type)
       10    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/urls.py:417(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/codecs.py:77(__new__)
       12    0.000    0.000    0.000    0.000 /usr/lib/python2.7/glob.py:77(<lambda>)
       16    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:205(tell)
        5    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:317(want_form_data_parsed)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:401(_get_content_length)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/http.py:351(parse_accept_header)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/pbkdf2.py:146(tag_wrapper)
       51    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:333(persistent_id)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:281(context)
       21    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/routing.py:855(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:89(is_http2)
       25    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/_internal.py:331(_make_cookie_domain)
        7    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/mail/mail_message.py:170(_needaction_domain_get)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:1345(_normalized_cookie_tuples)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/redis-2.10.5-py2.7.egg/redis/connection.py:286(__init__)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wsgi.py:131(get_host)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:1180(deepvalues)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:1476(copy)
        5    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/mail/mail_thread.py:321(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:379(_get_content_type)
        4    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/lxml-3.4.4-py2.7-linux-x86_64.egg/lxml/html/__init__.py:124(_nons)
        6    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/six-1.8.0-py2.7.egg/six.py:175(find_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:63(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/context.py:1372(get_record)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:1622(set_cookie)
        3    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/_compat.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:458(_set_query_string)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/models.py:5549(__eq__)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:138(getheaders)
       26    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wsgi.py:689(__iter__)
        7    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/calendar/calendar.py:28(calendar_id2real_id)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:437(save_int)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:610(timegm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/copy.py:66(copy)
        4    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/sql_db.py:567(__init__)
        5    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:599(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/handlers.py:90(validate_secret)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/assertion_report.py:8(__init__)
       14    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/api.py:271(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/handlers.py:1205(_norm_rounds)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:945(set_ok_verifiability)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:1312(__init__)
        3    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/http.py:597(quote_etag)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:1299(if_modified_since)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:1175(vals_sorted_by_key)
        7    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/utils.py:99(lookup)
       30    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:619(getroot)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/models.py:3680(write)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzfile.py:16(_byte_string)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/handlers.py:97(to_unicode_for_identify)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_http.py:61(_get_converters)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/misc.py:1111(__missing__)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/mail/mail_message.py:115(_search_starred)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:522(values)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:977(set_ok_domain)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/auth_crypt/auth_crypt.py:89(_crypt_context)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:40(S_ISDIR)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/context.py:929(needs_update)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:1158(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/redis-2.10.5-py2.7.egg/redis/connection.py:874(reset)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:875(_set_status)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:1554(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urlparse.py:206(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/web/controllers/main.py:405(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/routing.py:935(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:426(save_none)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/redis-2.10.5-py2.7.egg/redis/connection.py:916(disconnect)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:98(IgnoreWeaknessEtagsMiddleware)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cProfile.py:90(create_stats)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/web/controllers/main.py:1559(content_type)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wsgi.py:738(__init__)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/passlib-1.6.2-py2.7.egg/passlib/utils/__init__.py:593(to_unicode)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:159(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tempfile.py:120(__init__)
        5    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/utils.py:106(lookup)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:26(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:898(<genexpr>)
        9    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/http.py:798(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1056(_fixupParents)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:326(split_header_words)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib2.py:248(get_full_url)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:482(server_name)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:182(_checkLevel)
       10    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/routing.py:858(to_python)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:442(_set_input_stream)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/tools/cache.py:36(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:861(start_response)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/contextlib.py:151(__enter__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/__init__.py:185(_unmunge_zone)
        4    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_qweb.py:524(get_attr_bool)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:497(__del__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:437(_strip_quotes)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:487(server_port)
       14    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/api.py:302(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:1058(unwrap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:578(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:808(force_type)
        3    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_qweb.py:1410(content)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:393(session_id)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/addons/base/ir/ir_filters.py:39(_get_action_domain)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/contrib/sessions.py:153(__init__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/serving.py:227(connection_dropped)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/idna.py:231(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:930(set_ok_version)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:941(__getattr__)
       16    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_compile.py:24(_identityfunction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:888(is_blocked)
        2    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:162(info)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/datastructures.py:1668(best)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:1710(__iter__)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:135(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:1543(_process_rfc2109_cookies)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/idna.py:271(StreamWriter)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/wrappers.py:786(call_on_close)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzinfo.py:413(dst)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/http.py:1390(build_static_app)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/pytz-2015.4-py2.7.egg/pytz/tzinfo.py:382(utcoffset)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/idna.py:197(IncrementalEncoder)
        4    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/calendar/calendar.py:1238(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/fields.py:1163(convert_to_cache)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/modules/registry.py:213(reset_any_cache_cleared)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cookielib.py:123(offset_from_tz_string)
        1    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/odoo/addons/web/controllers/main.py:1519(content_type)
        1    0.000    0.000    0.000    0.000 /home/manu/.buildout/eggs/Werkzeug-0.10.4-py2.7.egg/werkzeug/test.py:439(_get_input_stream)
        2    0.000    0.000    0.000    0.000 /home/manu/src/merchise/pgi/openerp/openerp/models.py:1362(view_header_get)
